CustomerID,TimeSlot,Channel,ChannelName,ExpectedResponseRate,Cost,Priority
1,11,2,Push,0.311691745430134,0.02,0.32532692557748094
3,30,0,Email,0.15501477776413175,0.01,0.5969921666211175
4,17,2,Push,0.0978510955791151,0.02,0.6840113456511995
5,27,2,Push,0.10041009038718522,0.02,0.7178019330204253
6,9,2,Push,0.25091138286370773,0.02,0.9780159573147373
7,40,1,SMS,0.12698725761871454,0.05,0.8089380453097388
8,54,0,Email,0.1955398331742249,0.01,0.8816722006225669
10,23,0,Email,0.24523537456522965,0.01,0.43402434781011173
11,58,2,Push,0.09904689701857207,0.02,0.9680180613020988
12,7,2,Push,0.06225317463992427,0.02,0.684296015632006
13,55,0,Email,0.1810045378876837,0.01,0.5445321606307555
14,38,2,Push,0.1641922474141058,0.02,0.7212836538364842
15,27,0,Email,0.26803580969395097,0.01,0.5158797333382903
16,1,2,Push,0.1273101294245337,0.02,0.4959667352191396
17,36,1,SMS,0.1606231654845463,0.05,0.6534820532321721
18,3,2,Push,0.13440320212336196,0.02,0.7600209034738193
19,11,0,Email,0.18162175825661134,0.01,0.3813471273535539
20,15,1,SMS,0.2585433852700369,0.05,0.9124549524818449
21,6,0,Email,0.16917777067671702,0.01,0.5819520473539852
22,51,1,SMS,0.14047206472586865,0.05,0.8874909268477185
23,15,2,Push,0.1505385451524061,0.02,0.5742891417873146
24,36,0,Email,0.14776379048498245,0.01,0.5288096625245917
25,1,2,Push,0.07718510044092831,0.02,0.3236504135470153
26,29,1,SMS,0.17199185276386553,0.05,0.42161998365197384
27,36,0,Email,0.07396062431329985,0.01,0.8150229802990647
28,6,0,Email,0.1818166274262875,0.01,0.9607565144754799
29,18,0,Email,0.11562159098873133,0.01,0.473284864169261
30,34,2,Push,0.2847852885486591,0.02,0.5972097546759296
32,57,0,Email,0.13730261000117033,0.01,0.753914951217346
33,27,1,SMS,0.14279989975711394,0.05,0.7613393841238416
34,43,2,Push,0.12595665275625842,0.02,0.9310742285077385
35,21,1,SMS,0.11444421110853172,0.05,0.6807707649256615
36,55,2,Push,0.2970979850583784,0.02,0.7337997760917508
37,42,1,SMS,0.10491207664054288,0.05,0.6576608626621366
38,36,0,Email,0.18419921738415798,0.01,0.5167255363563873
39,55,2,Push,0.09903606616571142,0.02,0.5656189610623732
40,55,1,SMS,0.11823195102888713,0.05,0.9348220563690387
41,16,2,Push,0.25834628321663805,0.02,0.6781532213723469
43,3,1,SMS,0.0948373371684746,0.05,0.9622160301639782
44,10,0,Email,0.2619615467828072,0.01,0.947188048189117
45,17,2,Push,0.2409485333810246,0.02,0.4684019406814257
46,4,0,Email,0.09932391925485136,0.01,0.7869288660573234
49,50,1,SMS,0.17933796382606815,0.05,0.7552056463346314
50,53,2,Push,0.16441063390186583,0.02,0.9187260854274403
52,43,0,Email,0.08913267420010243,0.01,0.7743922674108605
53,7,2,Push,0.19398396861082332,0.02,0.9867958758947694
54,12,1,SMS,0.36721227547356755,0.05,0.6399688646937252
56,37,2,Push,0.12085200193229963,0.02,0.36968820864651797
57,49,2,Push,0.10183565021155029,0.02,0.435071451180232
58,10,1,SMS,0.09521791239138544,0.05,0.8841925414779381
59,43,2,Push,0.172415391304962,0.02,0.6461373171790697
60,21,2,Push,0.25326811660257104,0.02,0.8291370094332756
62,20,2,Push,0.2086905322070436,0.02,0.4114878113815281
63,8,2,Push,0.24061843973300212,0.02,0.7489599008394334
64,45,2,Push,0.2740654683810093,0.02,0.6196441647891716
65,9,2,Push,0.18638986997474594,0.02,0.7620486950583619
66,10,0,Email,0.21100621121581573,0.01,0.7921989262618772
67,17,2,Push,0.14638885746062594,0.02,0.9068699764924734
69,12,0,Email,0.11678744641548182,0.01,0.3261369641531763
70,40,1,SMS,0.08997711675197201,0.05,0.8575920424574668
71,40,1,SMS,0.10174635234889627,0.05,0.5645113926532674
72,58,2,Push,0.08814197792161634,0.02,0.5545069492958734
74,27,0,Email,0.3380419915574245,0.01,0.4803440494102543
75,8,2,Push,0.2511944633448545,0.02,0.3525464391899234
76,46,0,Email,0.09032114409488318,0.01,0.32284547715771506
78,19,0,Email,0.13609768160048952,0.01,0.864870920654564
79,11,2,Push,0.16277006549495876,0.02,0.884812094385427
80,1,0,Email,0.2549517794591868,0.01,0.5434191386044178
82,41,2,Push,0.3880777990013373,0.02,0.8608383312450799
84,17,2,Push,0.197606741445452,0.02,0.7815501414401399
85,1,0,Email,0.24520958684763566,0.01,0.43239663543201484
86,17,1,SMS,0.09218150665796818,0.05,0.7504782803090728
89,12,0,Email,0.20742948698576738,0.01,0.870846010732383
90,51,0,Email,0.1946381877936355,0.01,0.3159373850917344
91,36,1,SMS,0.23008563131329604,0.05,0.4793500514260798
92,49,0,Email,0.1558795590955425,0.01,0.8708594977236455
93,16,1,SMS,0.17244474469626897,0.05,0.9279091798232366
94,18,1,SMS,0.05911761725941148,0.05,0.393362658806299
95,55,0,Email,0.19355397165727029,0.01,0.9827249366276687
96,53,2,Push,0.06205747471722235,0.02,0.9249022685205122
98,13,0,Email,0.16827264113614399,0.01,0.4334467219389096
99,45,0,Email,0.26997583664342495,0.01,0.32550144862413366
