CustomerID,TimeSlot,Channel,ChannelName,ExpectedResponseRate,Cost,Priority
0,84,2,Push,0.1993794009959756,0.05,0.4207121896868946
1,102,1,SMS,0.0672297675210729,0.25,0.6373807297926574
2,6,1,SMS,0.10071216577856723,0.25,0.3176406199617304
3,86,2,Push,0.10526108088036165,0.05,0.3538395142975107
5,138,2,Push,0.40945021960827954,0.05,1.031854789111355
6,41,1,SMS,0.02267209862467434,0.25,0.5018046228211154
8,107,2,Push,0.1757881176154478,0.05,0.8358917466023985
11,10,2,Push,0.3795049262490036,0.05,0.30440573338372495
15,144,0,Email,0.008810111509151468,0.1,0.3395696980208642
16,87,1,SMS,0.030359406765672496,0.25,1.2137702002095927
17,39,3,In-app,0.04726285116276797,0.15,0.7316970134602253
18,97,1,SMS,0.11564603372862804,0.25,1.2435263431687533
22,143,3,In-app,0.01923984405980914,0.15,1.4941657350774837
25,21,1,SMS,0.23149450698762108,0.25,0.8127225683264888
26,59,1,SMS,0.19279476855462888,0.25,0.5169401604520286
27,23,2,Push,0.12139569107694854,0.05,0.5819778063718309
28,139,3,In-app,0.011936449909309718,0.15,0.7478260567040063
29,152,0,Email,0.1546914823524612,0.1,0.6970753744380158
32,95,1,SMS,0.18141369750915134,0.25,1.6303813396013858
33,128,2,Push,0.10603528681876431,0.05,0.6837787611913874
34,95,0,Email,0.032217481968154105,0.1,0.32373755938126403
35,30,0,Email,0.23721339641479297,0.1,0.7747602372473762
38,92,3,In-app,0.10591737762529546,0.15,1.4907096636324697
39,69,1,SMS,0.04999103671245501,0.25,0.5826436539156565
40,152,0,Email,0.13501458606291328,0.1,0.3414430440037753
42,45,2,Push,0.16537165596342077,0.05,0.8985341871235599
44,152,0,Email,0.14415206625227514,0.1,0.5050003937559914
50,110,1,SMS,1.126420060177429,0.25,0.44191906614662163
52,138,3,In-app,0.01556361218069045,0.15,0.41143237063232185
54,2,2,Push,0.034656103632250884,0.05,0.7970602908053567
55,34,1,SMS,1.0964356012473007,0.25,0.3543882869624932
56,128,2,Push,0.05573389849763954,0.05,0.9587637291648864
58,141,3,In-app,0.03284899469381294,0.15,0.38060833114974607
59,43,1,SMS,0.06879180300461903,0.25,0.8570423542528379
61,156,0,Email,0.3829287413694534,0.1,0.8655766354379023
62,152,2,Push,0.27059868585768965,0.05,1.122873708334223
64,33,2,Push,0.07239585774610707,0.05,0.36867203411981925
65,85,3,In-app,0.009591031389961615,0.15,0.41264835363114777
67,106,3,In-app,0.07013075181881942,0.15,0.8329769515652147
68,85,3,In-app,0.16421058233174438,0.15,0.873481382458729
69,140,2,Push,0.2913292203305924,0.05,0.4752873728600795
70,82,0,Email,0.21831028126894075,0.1,0.5582645610212214
72,100,2,Push,0.04562690110829004,0.05,1.1909980691873276
73,77,3,In-app,0.029679480341565374,0.15,0.574670627106216
74,9,3,In-app,0.10593339285798006,0.15,1.1814641735935447
76,137,0,Email,0.016422042987227548,0.1,0.6873454927912273
77,146,0,Email,0.04287884277670195,0.1,1.77245996194975
78,3,1,SMS,0.02260288282936657,0.25,0.36919433089376325
79,81,1,SMS,0.018086505901089612,0.25,0.3467729558495244
80,111,2,Push,0.1748772753519916,0.05,0.4272696318734063
81,54,2,Push,0.05513615266342128,0.05,0.6277643095863562
82,103,1,SMS,0.13574891527473823,0.25,0.6821993448891498
83,82,0,Email,0.19172698227457777,0.1,0.5763463041978575
85,46,0,Email,0.3369948825526141,0.1,0.6807675062748373
86,48,3,In-app,0.010424418726634504,0.15,0.4649739819106194
88,98,0,Email,0.050406779359740306,0.1,0.9118641315199416
89,16,1,SMS,0.5138479320392308,0.25,0.5072233067206461
90,25,3,In-app,0.025592154593483525,0.15,0.466277345232029
91,95,1,SMS,0.04798827857579127,0.25,1.1957093183193523
92,30,1,SMS,0.2947576411499543,0.25,0.7091602703777289
93,116,3,In-app,0.2076005702513619,0.15,0.7097818120057788
94,134,3,In-app,0.13983119147847956,0.15,0.35953135616755244
97,15,0,Email,0.16783628203280238,0.1,0.6440243821756055
98,158,2,Push,0.27875243206506684,0.05,0.930187030608754
99,104,0,Email,0.07329908058940471,0.1,0.4667168628688205
102,156,1,SMS,0.346524619790867,0.25,1.3059303498054187
104,78,2,Push,0.06204089157261738,0.05,0.43592679098255627
105,12,0,Email,0.02789606978459707,0.1,0.8116128961122108
106,118,0,Email,0.22407171996765365,0.1,0.5401343968749254
107,100,1,SMS,0.08773227248636666,0.25,0.496997109783829
109,31,3,In-app,0.22154708526630817,0.15,0.4206399200283767
110,129,2,Push,0.14153855784879799,0.05,1.0186915974565058
111,138,1,SMS,0.03010466903177511,0.25,0.4080940520479549
112,28,1,SMS,0.04219310769577202,0.25,0.42640712980284035
114,134,2,Push,0.18697486828523485,0.05,0.656939293445316
115,84,1,SMS,0.48351806084827353,0.25,0.8812196700253317
116,167,0,Email,0.02216591406569542,0.1,1.4245149134526536
117,58,0,Email,0.022763369813963985,0.1,0.4175565034364886
120,78,3,In-app,0.03589073015426116,0.15,0.8468699481608963
122,122,1,SMS,0.14007479979235907,0.25,0.3852227937279633
123,87,1,SMS,0.12211777965511113,0.25,0.9474122587841723
125,129,0,Email,0.1869657924999305,0.1,0.6742282267294033
127,117,0,Email,0.2938741455126325,0.1,0.9215334354383535
128,65,3,In-app,0.014528786171865652,0.15,0.47149992595585266
129,79,2,Push,0.9081844227333291,0.05,0.6544810476358035
130,145,1,SMS,0.06354276614418913,0.25,0.30088873678364997
132,163,1,SMS,0.18961733352613658,0.25,0.679154899768145
133,155,2,Push,0.3939605361208712,0.05,0.953933758936731
134,26,1,SMS,0.10495120156607023,0.25,1.3308426647130573
135,11,3,In-app,0.3781685249642862,0.15,1.28569061614748
136,84,1,SMS,0.26882027358397864,0.25,1.1019086349218215
137,31,0,Email,0.05314276891414779,0.1,1.0772114392739616
138,126,1,SMS,0.05214781379464972,0.25,1.0471565450696092
139,111,2,Push,0.020470540837759215,0.05,1.3630713042320295
140,32,1,SMS,0.258035450861083,0.25,0.8720560424110282
141,45,1,SMS,0.3617501434166656,0.25,0.7394603032999473
142,5,1,SMS,0.033392294307777064,0.25,0.6584406107054345
143,135,3,In-app,0.08004530425223037,0.15,0.6964751699266981
145,131,1,SMS,0.8131817106822329,0.25,1.1965768873423388
147,96,3,In-app,0.01934840659242938,0.15,0.8245578297912288
150,59,1,SMS,0.014894544462144058,0.25,0.3067360753523834
151,126,3,In-app,0.16999467458442571,0.15,1.118320591522016
156,30,1,SMS,0.134237799800426,0.25,1.1699795677424194
157,131,3,In-app,0.007022787488173478,0.15,1.593279008055807
159,89,2,Push,0.41650434841031914,0.05,0.8442388718080777
160,126,3,In-app,0.016499577677868155,0.15,0.9459147225301674
161,139,0,Email,0.3593968115215749,0.1,0.62830876501114
162,43,1,SMS,0.028657033997295172,0.25,0.5286051132167009
164,76,0,Email,0.036019930796257205,0.1,0.48181207120261205
165,138,1,SMS,0.5003651755187156,0.25,0.7337322628580117
166,99,0,Email,0.027816207631668977,0.1,0.3176881213964472
167,92,2,Push,0.24836470533482957,0.05,0.5275355272768313
168,63,0,Email,0.329633058085165,0.1,0.6491192298331555
169,15,3,In-app,0.4794382257717939,0.15,0.6805453366202797
170,112,0,Email,0.01600164040439793,0.1,0.9728863131418861
171,155,0,Email,0.32827706431278425,0.1,0.5462973172311584
173,90,1,SMS,0.20956921647738685,0.25,1.139191425037674
175,48,3,In-app,0.028281027234335142,0.15,0.5481891148151569
