-11.307137484486402 2.020000000000001 -0.4675324675324675 
-13.718024757858721 1.9700000000000013 -0.3231707317073171 
-13.304327356579174 1.9500000000000013 -0.30246913580246915 
-8.313695633777009 1.2800000000000007 -0.32456140350877194 
-10.81515472130995 1.7800000000000011 -0.49324324324324326 
-9.442806174636168 1.1800000000000006 -0.319672131147541 
-9.720294430821086 1.3700000000000008 -0.33064516129032256 
-9.278962565641997 1.4100000000000008 -0.36923076923076925 
-12.66951210131908 1.8400000000000012 -0.358974358974359 
-8.313695633777009 1.2800000000000007 -0.32456140350877194 
-10.485963626565038 1.720000000000001 -0.4492753623188406 
-12.241788984612924 1.4900000000000009 -0.3108108108108108 
-11.700599039263864 1.620000000000001 -0.3783783783783784 
-13.035463988913756 1.7900000000000011 -0.35443037974683544 
-10.565450028557096 1.750000000000001 -0.4722222222222222 
-11.420796705532442 1.550000000000001 -0.3888888888888889 
-9.427803787105526 1.540000000000001 -0.4 
-13.221299007485236 1.9100000000000013 -0.34615384615384615 
-11.814027493762868 1.670000000000001 -0.4189189189189189 
-11.683419875305923 1.8300000000000012 -0.4342105263157895 
