CustomerID,TimeSlot,Channel,ChannelName,ExpectedResponseRate,Cost,Priority
0,54,0,Email,0.17032730029727866,0.01,0.8024096807139379
1,13,2,Push,0.14744124991677793,0.02,0.5642268688055967
2,2,0,Email,0.08082459567458428,0.01,0.5129395590212203
3,23,0,Email,0.16994711629014989,0.01,0.7138888862206116
4,53,1,SMS,0.15286045850272462,0.05,0.8478822865488247
5,57,2,Push,0.1070647377049239,0.02,0.8706519313900015
6,47,2,Push,0.0993580882694849,0.02,0.656924563404371
7,23,1,SMS,0.18627744474385033,0.05,0.37169740425225584
10,30,0,Email,0.08684330485889556,0.01,0.6296579404976862
11,25,0,Email,0.058836805245756844,0.01,0.5533866638429598
13,47,0,Email,0.20994631108187395,0.01,0.8343376422272445
14,13,2,Push,0.24193756159690286,0.02,0.9819079054867712
15,12,2,Push,0.29712159268022037,0.02,0.8575152070050623
16,17,2,Push,0.09203846654078485,0.02,0.6485517841563719
17,40,2,Push,0.09865095638399782,0.02,0.7404438611700452
18,20,2,Push,0.16713218399945673,0.02,0.3483229478247233
19,35,0,Email,0.10591165609118978,0.01,0.3224616821511364
21,53,2,Push,0.11637791766192615,0.02,0.6093969822417239
22,5,0,Email,0.22669791316274104,0.01,0.8021144065430882
23,22,2,Push,0.23934643440894215,0.02,0.3006406920922823
24,31,2,Push,0.13496900607998327,0.02,0.39190260566002516
25,44,1,SMS,0.20891086524948319,0.05,0.9764265079946973
26,31,2,Push,0.2626487704385236,0.02,0.575155158187314
27,15,0,Email,0.26693380413058077,0.01,0.7684167374108465
28,45,0,Email,0.0653551689935038,0.01,0.6649196615480156
29,45,2,Push,0.1672323422020814,0.02,0.4911443212720068
30,18,1,SMS,0.2801309994672905,0.05,0.4597962045555517
31,11,1,SMS,0.1772854264142446,0.05,0.5655978996261416
32,16,2,Push,0.1403105899066434,0.02,0.9433570404647363
33,10,0,Email,0.14754473591715866,0.01,0.9080724187485063
34,44,0,Email,0.21724964101868932,0.01,0.5612322817266392
35,56,2,Push,0.18915327723128886,0.02,0.9023721100750204
36,2,0,Email,0.1640681517583635,0.01,0.3936849371399368
37,31,0,Email,0.160886759810061,0.01,0.9063125656861344
38,41,0,Email,0.11057797974183192,0.01,0.8478068113030216
39,2,0,Email,0.1683362413465144,0.01,0.9209281925143046
40,37,0,Email,0.1653430694259563,0.01,0.9354864614914987
41,40,2,Push,0.07693067599605724,0.02,0.34091154457104494
42,45,0,Email,0.24098715275905142,0.01,0.5912370898618937
43,24,1,SMS,0.09689645602676557,0.05,0.9688276502511105
44,10,1,SMS,0.1602167685710129,0.05,0.8441092772959724
46,17,2,Push,0.26779864424078476,0.02,0.9731142905589958
47,36,0,Email,0.2167743362755571,0.01,0.6993289844249145
48,17,1,SMS,0.1558003568150363,0.05,0.9681801123206499
49,15,1,SMS,0.1974739091177226,0.05,0.3470705771201812
50,49,0,Email,0.08910105992883467,0.01,0.758824555137593
51,27,1,SMS,0.12060598352625625,0.05,0.5561096585531116
52,45,1,SMS,0.12158068505394307,0.05,0.8071305474099668
53,55,2,Push,0.35171118784413213,0.02,0.7671520286511242
56,7,2,Push,0.36399160557259164,0.02,0.6322861825175055
57,34,1,SMS,0.22027876739803026,0.05,0.3101477668313395
58,25,0,Email,0.21955520685188443,0.01,0.49891420333706005
61,35,0,Email,0.06845424894817181,0.01,0.449043830402197
62,35,0,Email,0.22383940405306077,0.01,0.3059267555641839
63,38,1,SMS,0.19993317987490955,0.05,0.6092643123405515
64,58,2,Push,0.16513462272890825,0.02,0.9023504894290043
65,32,2,Push,0.1623441378001229,0.02,0.647263949568786
66,15,2,Push,0.2970534263971828,0.02,0.6003482945914371
67,16,0,Email,0.1005889608696694,0.01,0.8833549926793988
68,57,0,Email,0.14925583548045676,0.01,0.996793093910376
69,35,0,Email,0.1626965083482595,0.01,0.6817395575651191
70,45,0,Email,0.22749917071964196,0.01,0.3995198827157751
71,21,2,Push,0.10909392090462403,0.02,0.705286725406132
72,16,0,Email,0.1705084792031836,0.01,0.9104901005548115
74,5,1,SMS,0.06209594635889038,0.05,0.393276878736213
75,38,2,Push,0.17151597690173803,0.02,0.48263130074103894
77,29,0,Email,0.13225981617488533,0.01,0.353396293812079
80,37,2,Push,0.07530912422389353,0.02,0.6957367014423882
82,31,0,Email,0.06491278303172694,0.01,0.97571283315041
83,13,1,SMS,0.1718426285013828,0.05,0.8055774592086599
85,38,1,SMS,0.2512948697643415,0.05,0.9603141305099637
86,16,2,Push,0.1446248494010391,0.02,0.9708530274544164
88,8,2,Push,0.2596921787309047,0.02,0.3829396431086748
89,20,1,SMS,0.34303294340278956,0.05,0.5743723937174757
90,56,2,Push,0.15690242146189107,0.02,0.5231988571468391
91,36,0,Email,0.2132432374953263,0.01,0.7083366826305006
92,46,2,Push,0.33898127980541354,0.02,0.554222304408805
93,31,0,Email,0.12590917396247342,0.01,0.4063763291768805
94,31,2,Push,0.21452253500215018,0.02,0.8319431009398898
96,29,0,Email,0.16604304670691056,0.01,0.6357739399694036
97,41,2,Push,0.2745367495017243,0.02,0.6784608018910026
98,28,2,Push,0.1474229709348064,0.02,0.9410608153077922
99,8,2,Push,0.2038709026320984,0.02,0.6789358735793047
