CustomerID,TimeSlot,Channel,ChannelName,ExpectedResponseRate,Cost,Priority
0,47,0,Email,0.18204656098172822,0.01,0.6373822858480624
1,13,0,Email,0.193200937953261,0.01,0.7480337019428133
2,16,2,Push,0.20996054356844637,0.02,0.3310534514457229
3,12,0,Email,0.18776256516552664,0.01,0.6652329633137748
5,58,2,Push,0.23063534162120097,0.02,0.7541011214946396
6,12,2,Push,0.27142516297453984,0.02,0.5377068228474452
7,38,2,Push,0.11404450902522953,0.02,0.8519370593767859
8,36,1,SMS,0.09497004023369479,0.05,0.7350333785280777
9,35,0,Email,0.1587128974419161,0.01,0.6590840577328378
10,52,0,Email,0.264423955895372,0.01,0.8064400460381626
11,14,0,Email,0.18988654175245123,0.01,0.4309915105199196
13,43,1,SMS,0.22011790530408476,0.05,0.8495325754948791
14,45,2,Push,0.2087579338985071,0.02,0.6864364744007457
15,14,2,Push,0.18580556475687046,0.02,0.4583535926013622
17,13,2,Push,0.1378079378024697,0.02,0.9400153534173727
18,7,1,SMS,0.11873552470952499,0.05,0.6928079635620707
19,3,0,Email,0.14050163992882872,0.01,0.4772074003714768
20,23,0,Email,0.0890051009728651,0.01,0.9038058722835014
21,24,2,Push,0.06557095933285918,0.02,0.8575741467139172
22,38,2,Push,0.2340526827825053,0.02,0.66248750837773
23,51,1,SMS,0.0707031192627198,0.05,0.7804709540377099
24,9,1,SMS,0.2734351434976353,0.05,0.3087736178717889
25,57,0,Email,0.09459018625727839,0.01,0.32094312120440394
26,10,1,SMS,0.27300061598796255,0.05,0.3498646675825325
27,4,0,Email,0.06148787480442036,0.01,0.3181177751065964
28,0,1,SMS,0.13610177868444703,0.05,0.7885912895641263
29,41,0,Email,0.15648136640508753,0.01,0.8225001703010134
33,13,2,Push,0.2681016609804827,0.02,0.6018589376030113
34,24,1,SMS,0.1534592073247585,0.05,0.6974109424382477
36,19,0,Email,0.18228881974860825,0.01,0.9859630487891824
37,12,1,SMS,0.0875542317358607,0.05,0.5944348684713285
38,23,0,Email,0.166195799944828,0.01,0.4630222836256906
39,16,0,Email,0.07863123000329775,0.01,0.4250305733554611
40,57,0,Email,0.2087413317246391,0.01,0.530141650710628
41,55,0,Email,0.2546282175290728,0.01,0.6822157227787214
43,24,2,Push,0.10420980018685935,0.02,0.8390687282942233
44,24,0,Email,0.198237463145734,0.01,0.8846447514786598
45,5,0,Email,0.04437595499450475,0.01,0.44488826150713234
46,7,1,SMS,0.16148474088602194,0.05,0.8660843596208092
48,16,0,Email,0.24743840844310902,0.01,0.37190599651839784
50,19,2,Push,0.30332609591224385,0.02,0.3959070531329477
52,22,0,Email,0.0979300305915996,0.01,0.5713597592659121
53,57,2,Push,0.22189872774274255,0.02,0.3626552996946961
54,39,1,SMS,0.3715900728727875,0.05,0.320305177052418
55,10,0,Email,0.2347646668462711,0.01,0.3395773486713319
56,26,0,Email,0.16320182605720554,0.01,0.5431776541813493
57,12,2,Push,0.22874616596859373,0.02,0.36033513247186055
59,56,0,Email,0.3151224480946785,0.01,0.502772209333172
60,48,1,SMS,0.11477410337568873,0.05,0.8940019385014297
61,5,2,Push,0.042056111928687884,0.02,0.9940436043504404
62,22,2,Push,0.2286176692849686,0.02,0.3427449408102053
63,16,1,SMS,0.247195750847817,0.05,0.4139270487457905
64,12,0,Email,0.1619355575283059,0.01,0.3926786376432943
65,23,2,Push,0.08243126006166018,0.02,0.319454478519864
66,28,0,Email,0.20028876700312562,0.01,0.8699287028214214
67,15,1,SMS,0.2619268126618891,0.05,0.79304399578005
69,23,1,SMS,0.10536674031100711,0.05,0.6636430474316178
70,33,2,Push,0.22808089555694988,0.02,0.4535515498609205
71,50,2,Push,0.1755029850485288,0.02,0.5311182772791205
73,20,2,Push,0.20969356902878541,0.02,0.7635033662092435
74,56,0,Email,0.3183826947673567,0.01,0.8081048070943315
75,40,2,Push,0.18529197775116013,0.02,0.5477197848728367
78,14,2,Push,0.1416398972676297,0.02,0.8591859313845869
80,9,0,Email,0.3183457322763687,0.01,0.427624520735985
81,1,0,Email,0.16697662765446458,0.01,0.4600124623351698
83,1,1,SMS,0.04620211704878686,0.05,0.7474302245971892
84,8,2,Push,0.2298738785475072,0.02,0.7698869941532387
85,26,0,Email,0.2438521355363719,0.01,0.36300434580686325
87,35,0,Email,0.09189582129405222,0.01,0.3357347602531315
88,39,2,Push,0.18371094123326548,0.02,0.9385784658396252
89,30,0,Email,0.2356822945167185,0.01,0.8670481369050165
92,55,0,Email,0.14071455032301353,0.01,0.8072417596744985
94,11,2,Push,0.2789287802738959,0.02,0.518662146475006
95,57,0,Email,0.22133973460395484,0.01,0.9357519136491617
96,16,2,Push,0.14356843900084804,0.02,0.3664506083476935
97,23,2,Push,0.06232934694009162,0.02,0.4037019093250229
98,48,2,Push,0.0839062243472084,0.02,0.3367368778534041
99,39,2,Push,0.28891099162623063,0.02,0.3907039326398273
