-10.118198497647391 1.0900000000000005 -0.36885245901639346 
-13.872199041409969 1.9800000000000013 -0.3493975903614458 
-10.118198497647391 1.0900000000000005 -0.36885245901639346 
-10.986246770883014 1.510000000000001 -0.4925373134328358 
-14.611499235650857 1.9600000000000013 -0.32941176470588235 
-12.424588639351889 1.4200000000000008 -0.3055555555555556 
-13.097679515959443 1.690000000000001 -0.3782051282051282 
-11.522887954516577 1.4900000000000009 -0.43661971830985913 
-10.862742249824302 1.4600000000000009 -0.4701492537313433 
-14.25753721950389 1.600000000000001 -0.34810126582278483 
-12.829738985193245 1.8500000000000012 -0.3961038961038961 
-10.258960221574242 1.3000000000000007 -0.38461538461538464 
-12.205813688435386 1.7800000000000011 -0.4189189189189189 
-11.40165668728011 1.680000000000001 -0.4714285714285714 
-14.429225020851389 1.9500000000000013 -0.3072289156626506 
-11.267167935547562 1.2400000000000007 -0.3828125 
-11.100490234057812 1.3500000000000008 -0.39705882352941174 
-12.61118029295226 1.630000000000001 -0.41333333333333333 
-12.45867082660109 1.4400000000000008 -0.3115942028985507 
-12.143667581130726 1.620000000000001 -0.4041095890410959 
