CustomerID,TimeSlot,Channel,ChannelName,ExpectedResponseRate,Cost,Priority
0,3,2,Push,0.035972364375174426,0.05,0.6942788499320672
1,38,0,Email,0.12384199120712465,0.1,0.8529028279307753
5,148,0,Email,0.042669072279483494,0.1,1.1797025672823134
9,148,2,Push,0.03584119386053824,0.05,1.2215924763811168
15,150,0,Email,0.13351364532968396,0.1,0.5951368765367006
16,49,2,Push,0.04766647631607765,0.05,0.5292285176819045
18,139,1,SMS,0.6625560574425581,0.25,1.4769929932232313
27,78,1,SMS,0.030920537284204134,0.25,0.6669003829947835
29,55,2,Push,0.7355646292787771,0.05,0.5906858615545771
32,90,1,SMS,0.43713601247713124,0.25,1.7497954147083923
34,49,3,In-app,0.016140660208342077,0.15,0.7160192175017599
35,66,3,In-app,0.2702132318824663,0.15,0.7477140115417811
37,44,1,SMS,0.6777141301268078,0.25,1.6681827440314614
38,53,3,In-app,0.019778413901097663,0.15,1.0679966186207268
39,83,2,Push,0.8064402944740877,0.05,1.1940886860965783
40,34,3,In-app,0.04428932976384595,0.15,0.8957928046249495
42,84,2,Push,0.22922098812795735,0.05,1.765689468925249
44,4,2,Push,0.0382739212326166,0.05,0.5463527690101591
50,68,1,SMS,0.8453664377311847,0.25,1.3466587813346775
54,93,2,Push,0.5602199093137941,0.05,1.031132259313953
56,123,2,Push,0.05503254857860293,0.05,0.900979105651854
61,122,3,In-app,0.04884905478953256,0.15,0.6754891254581039
62,49,2,Push,0.030432946449951835,0.05,0.9850303676740125
63,36,2,Push,0.3929595883613843,0.05,0.5113597400272011
64,86,0,Email,0.13091930175986596,0.1,0.500153482125259
66,0,1,SMS,0.09061116761851404,0.25,0.5774142447031988
67,156,3,In-app,0.09475381707717115,0.15,0.904330425462082
68,96,0,Email,0.21039665815538394,0.1,0.7410201903467897
70,100,2,Push,0.041316221368772624,0.05,0.9852715436241916
72,81,1,SMS,0.06413242908917506,0.25,0.9673836868859181
77,84,3,In-app,0.021628026755190655,0.15,0.5876493374287856
79,116,1,SMS,0.31581384734396384,0.25,0.9196152735303855
83,132,2,Push,0.5265289569083035,0.05,1.3771853422383893
84,34,3,In-app,0.3687074426467978,0.15,0.5511982022057342
85,161,2,Push,0.5321612515144137,0.05,0.7290968082767157
88,45,2,Push,0.3458815493327012,0.05,1.0480244080351597
90,123,2,Push,0.0267507510776168,0.05,0.509551019085344
92,138,0,Email,0.2776459835718976,0.1,1.0405096078036158
93,74,0,Email,0.05125380551025494,0.1,0.7081957741821293
97,78,0,Email,0.09272370142058414,0.1,1.6447035880719636
98,28,0,Email,0.08793850314991421,0.1,0.6480064114528881
102,153,2,Push,0.062357563088920244,0.05,0.663966519454632
105,8,2,Push,0.4285593760327541,0.05,0.9657031784344619
106,65,0,Email,0.061784859696773095,0.1,0.8363622182461826
108,152,2,Push,0.10605845974301618,0.05,0.6954126260392607
109,9,1,SMS,0.24543452965900958,0.25,1.2979759203174877
112,127,3,In-app,0.12471891700759932,0.15,0.9248425947310153
113,152,2,Push,0.10318805074952506,0.05,0.707019842239291
114,142,2,Push,0.15264156875523055,0.05,1.4336670591191603
115,15,3,In-app,0.09392156063727007,0.15,1.5179411611613671
116,34,1,SMS,1.2224341710643654,0.25,1.1195982812203555
118,1,2,Push,0.029802528746305422,0.05,0.9406792285950849
119,43,2,Push,0.7198614122701756,0.05,1.3140222309814313
120,118,0,Email,0.04591942450096561,0.1,1.0223912069275207
123,70,2,Push,0.8180007311507766,0.05,0.8042995650056234
125,82,1,SMS,0.2986474460937107,0.25,0.9807912189150927
126,150,0,Email,0.06614370306265598,0.1,0.5620707242670568
127,121,2,Push,0.04312837399438255,0.05,1.3177098130649412
128,109,3,In-app,0.0825075023664192,0.15,1.2119973240924347
129,136,0,Email,0.32429935270158705,0.1,1.1355783873157201
131,117,3,In-app,0.047795668711567235,0.15,0.8933423791168925
133,55,3,In-app,0.05647586940763365,0.15,1.0672522301499126
134,32,1,SMS,0.2188378381404594,0.25,1.194706927081236
135,136,3,In-app,0.13153358007648117,0.15,0.7819579086199254
136,131,1,SMS,0.5824897701857042,0.25,1.8336978737636105
138,42,2,Push,0.04232954535479099,0.05,1.4832651595760415
140,95,3,In-app,0.26421692178627076,0.15,0.7281256408741593
141,112,3,In-app,0.09910072514330255,0.15,1.160808159307171
142,20,1,SMS,0.15242409779341645,0.25,0.6527839767238717
147,120,0,Email,0.05997723810077554,0.1,0.8279113093605591
151,130,1,SMS,1.6155350680400544,0.25,0.8802621956988905
153,133,1,SMS,0.26583790447419814,0.25,0.9017719690480241
155,133,1,SMS,0.5495588472440548,0.25,0.7966891425565041
157,4,0,Email,0.012597483293031765,0.1,0.6005345583979714
158,115,2,Push,0.5626044308035113,0.05,1.184616786657692
159,115,0,Email,0.3546940396854613,0.1,1.0800680257519464
160,96,2,Push,0.029332328332116284,0.05,0.6579227343404308
161,153,2,Push,0.029832615526582448,0.05,0.8696499005296418
162,3,3,In-app,0.016827058005859496,0.15,0.563967958946738
164,29,1,SMS,0.05635910792010028,0.25,0.8701974065006386
165,23,3,In-app,0.36202296217696783,0.15,1.2992679362177582
167,79,2,Push,0.22766427820339585,0.05,0.7047026401360607
169,79,0,Email,0.11228135834107994,0.1,0.6523883389833127
170,103,2,Push,0.23723585319921311,0.05,0.7483558383969587
171,70,3,In-app,0.07514435196241383,0.15,1.1638795248559186
172,81,1,SMS,1.4901589838566984,0.25,0.8535438746434038
173,92,2,Push,0.01929536775084685,0.05,0.6139978863986536
176,119,3,In-app,0.14621784831848236,0.15,1.562094206202543
179,90,0,Email,0.14099938571691342,0.1,0.5593119254458152
180,164,2,Push,0.45065435349252736,0.05,1.202805359705622
182,12,1,SMS,0.35306402544619253,0.25,1.0336833497863038
187,101,1,SMS,0.08037883648079984,0.25,1.125772812565366
188,164,3,In-app,0.1493666323395932,0.15,1.0347483833515874
193,141,3,In-app,0.6214363858587282,0.15,1.2276463995281286
194,10,3,In-app,0.031811751428753546,0.15,0.8292812694971736
195,19,0,Email,0.11262776627594756,0.1,0.8895452348980901
197,93,2,Push,0.2717575550355455,0.05,0.7306218949276301
199,23,2,Push,0.08382560562853593,0.05,1.3552435495070263
202,164,2,Push,0.8610535381180681,0.05,0.7576828910083879
203,34,2,Push,0.1253384192207547,0.05,1.17599506472536
205,81,1,SMS,0.3102139933491572,0.25,0.5245427841672218
207,62,0,Email,0.8399868042902239,0.1,0.5830918724217802
208,12,0,Email,0.17938819560297475,0.1,0.5927550393853979
210,52,0,Email,0.05246982506509529,0.1,1.2249949337970572
222,40,1,SMS,0.008331282654030698,0.25,0.8780718033000009
223,31,2,Push,1.0696864301628728,0.05,0.9468665250493395
224,125,0,Email,0.037448219814225844,0.1,0.6458051011163943
225,104,3,In-app,0.15345510187779407,0.15,0.6593016098431487
226,24,3,In-app,0.015291240547347124,0.15,0.7560078494233933
228,42,3,In-app,0.14205339293203573,0.15,1.0433912307456723
229,69,3,In-app,0.34180071813780943,0.15,0.5098606894466816
233,52,2,Push,0.04297972020296975,0.05,0.909868736877604
234,90,1,SMS,0.02411645947282169,0.25,0.5325201163937373
236,121,3,In-app,0.051143087255347205,0.15,0.8485141660839438
237,66,2,Push,0.3396495515352559,0.05,0.6121515323866844
239,17,2,Push,1.0482290022856073,0.05,1.4767227288765281
243,141,0,Email,0.13573453188839,0.1,0.5652079668706513
244,69,3,In-app,0.09308194334695366,0.15,1.1289034410420025
246,97,3,In-app,0.018530220960372917,0.15,0.8807941354875125
247,167,2,Push,0.1093723101960939,0.05,0.5308104997045374
248,66,3,In-app,0.09063848975513757,0.15,0.9556229147569288
251,160,2,Push,0.016279485591678675,0.05,0.6736300844918377
252,37,0,Email,0.011370505380944779,0.1,0.7824809268558633
254,76,3,In-app,0.03470428733998865,0.15,0.5038436198800882
256,49,2,Push,0.021985767383145755,0.05,1.1868704224333027
257,7,1,SMS,0.07237429105333895,0.25,0.7379909077413427
258,92,2,Push,0.660784564339283,0.05,1.6544815088234928
259,75,2,Push,0.03850395971508583,0.05,0.8488220482625325
260,160,1,SMS,0.7024728312600219,0.25,0.5729025949447208
261,119,0,Email,0.07487403676334305,0.1,1.180252414281283
262,17,3,In-app,0.11723823420821781,0.15,1.2281591689609683
263,48,3,In-app,0.009993409401808035,0.15,0.5480524970883971
265,160,3,In-app,0.24911911993965508,0.15,0.7024504854904401
266,102,3,In-app,0.01608189007748984,0.15,1.3560908688087687
268,157,2,Push,0.014302686915321662,0.05,1.2396747682036762
269,94,1,SMS,0.13684794370340767,0.25,0.6633992209095412
272,49,0,Email,0.030141454363538503,0.1,0.7087901033355865
274,40,2,Push,0.1355481442270796,0.05,0.5097026319009867
277,5,2,Push,0.038982137050147615,0.05,1.3175747705943095
279,12,2,Push,0.20302395905842857,0.05,0.5163575302821454
280,18,3,In-app,0.2415406890339049,0.15,0.857351965538078
281,89,1,SMS,0.016211996716816744,0.25,0.7048970925098437
282,10,0,Email,0.18983794460471826,0.1,0.6339864692639613
290,61,0,Email,0.060862532245408996,0.1,0.9050855283504753
292,20,2,Push,0.48159750666127454,0.05,0.7214936337831188
295,65,0,Email,0.1834423125186955,0.1,0.5348717743127288
297,142,2,Push,0.9586331837845827,0.05,0.5006326859322977
300,106,1,SMS,1.4140563214181758,0.25,1.1534360206147918
303,95,2,Push,0.053001167850782904,0.05,0.7362538214908617
304,2,0,Email,0.039015480539340903,0.1,0.7484280964143207
305,60,0,Email,0.04025157059658358,0.1,0.5393051308583315
306,109,2,Push,0.3729569966318033,0.05,0.6048684329080167
308,82,0,Email,0.4449753694456856,0.1,1.4389709540646805
311,128,0,Email,0.977765794946205,0.1,1.1852535518512963
312,164,3,In-app,0.6070037766496267,0.15,0.6606776257471608
313,57,1,SMS,1.2786001560220834,0.25,0.8778813793618356
314,8,2,Push,0.3357467952185095,0.05,1.0435367290235134
318,72,3,In-app,0.025884972593294305,0.15,0.883722317657471
320,53,1,SMS,0.10442676575289991,0.25,0.5080006798817104
324,132,2,Push,0.25819878266632174,0.05,1.3121460910096225
328,88,1,SMS,0.26792579766349295,0.25,0.5314692975329408
329,145,2,Push,0.14607984441324545,0.05,0.7929447227920855
330,61,1,SMS,0.021544081229374405,0.25,1.1032952117915653
335,12,2,Push,0.48354106928384194,0.05,1.0104010104683385
336,134,1,SMS,1.1916340618519774,0.25,1.532470765364455
339,54,2,Push,0.07086436592497973,0.05,1.1966852851000311
