CustomerID,TimeSlot,Channel,ChannelName,ExpectedResponseRate,Cost,Priority
0,29,0,Email,0.17673186594559612,0.01,0.3928280482821365
1,5,0,Email,0.2833474617618352,0.01,0.429438301595494
2,41,1,SMS,0.262730746830996,0.05,0.6046929890898349
3,9,2,Push,0.21623222441864762,0.02,0.7248307938627027
4,56,2,Push,0.11115812992412157,0.02,0.8402254479035262
5,16,2,Push,0.10170381606801925,0.02,0.8260908390238345
6,46,0,Email,0.036737053789988594,0.01,0.672582825696128
7,24,2,Push,0.20243931671162668,0.02,0.6520448891881478
10,30,0,Email,0.08684330485889556,0.01,0.657182807850574
11,26,0,Email,0.06566730709081332,0.01,0.498632488782921
12,7,2,Push,0.07029163968259486,0.02,0.380155493510449
13,0,0,Email,0.20805507489843483,0.01,0.7362096184043957
14,15,2,Push,0.248196686015863,0.02,0.9766866370448354
15,54,2,Push,0.17993446852746578,0.02,0.4893690838226803
16,41,2,Push,0.09092382717885737,0.02,0.7670846532671235
17,40,2,Push,0.09865095638399782,0.02,0.7411616319862621
18,21,2,Push,0.1732509863431845,0.02,0.3341533341197048
19,35,0,Email,0.10591165609118978,0.01,0.32286795691439885
21,56,2,Push,0.23864322120657272,0.02,0.6090490980188448
22,15,0,Email,0.20301629932240944,0.01,0.9012407737726001
24,14,1,SMS,0.21850671438289918,0.05,0.3946307236984713
25,14,0,Email,0.16186250757260254,0.01,0.991881220842063
28,49,0,Email,0.07517752417667435,0.01,0.7629350292923098
29,45,2,Push,0.1672323422020814,0.02,0.5039450274306798
30,41,0,Email,0.15178003697470044,0.01,0.5142527967958685
31,12,1,SMS,0.14469627565660423,0.05,0.386484719096434
32,19,2,Push,0.1344712903901723,0.02,0.7373511095939687
33,10,0,Email,0.14754473591715866,0.01,0.624207555783064
34,39,0,Email,0.17476641719964497,0.01,0.7881827189544494
35,56,0,Email,0.16559738972819502,0.01,0.89517614097935
37,31,0,Email,0.160886759810061,0.01,0.4174123000506802
38,47,0,Email,0.08995431217325822,0.01,0.7911706034552819
39,13,0,Email,0.14194953355141404,0.01,0.5584744980543254
40,29,0,Email,0.20281468196038668,0.01,0.9215102671862933
42,27,0,Email,0.28112239575016007,0.01,0.7630357499441157
43,23,2,Push,0.06028718495907748,0.02,0.9927186488903524
44,16,2,Push,0.20303926776986986,0.02,0.9414340012646246
47,27,0,Email,0.25281832828245904,0.01,0.7731730255810191
48,17,0,Email,0.2236401576000231,0.01,0.8875188356530804
49,15,1,SMS,0.1974739091177226,0.05,0.8441339439024272
50,49,0,Email,0.08910105992883467,0.01,0.757506308766788
53,13,2,Push,0.4413398761476935,0.02,0.5446438561012512
54,14,0,Email,0.1596038486858056,0.01,0.3078120499777646
56,6,0,Email,0.16921993546967087,0.01,0.5696713993663055
57,10,1,SMS,0.20808982699497058,0.05,0.5002435367068729
62,35,0,Email,0.22383940405306077,0.01,0.5641971357493765
66,41,0,Email,0.14711530669558215,0.01,0.4419462646954303
67,48,0,Email,0.1209414315351843,0.01,0.6582987430275321
68,38,2,Push,0.2115947448505884,0.02,0.9975250539946339
70,48,0,Email,0.2263818632381651,0.01,0.8222306886820105
72,29,2,Push,0.12142604432673308,0.02,0.9207689213965038
74,30,1,SMS,0.07832991193072009,0.05,0.37350589141132423
75,6,0,Email,0.15251041733043832,0.01,0.5019933638394725
76,48,2,Push,0.1303829746179122,0.02,0.4018911556960541
80,38,1,SMS,0.14377563909646898,0.05,0.7314064713186756
81,14,2,Push,0.17370065827336956,0.02,0.41918119598348375
84,26,0,Email,0.068910169104459,0.01,0.7783115597690304
85,4,1,SMS,0.2187182151761073,0.05,0.48460162612834456
88,5,2,Push,0.11743446522416484,0.02,0.342570508627579
89,47,2,Push,0.09738697321807242,0.02,0.5788735655851148
90,52,2,Push,0.0787488053686152,0.02,0.7780425477858934
91,28,0,Email,0.19283787917496215,0.01,0.723014360085002
92,47,0,Email,0.06635303669558384,0.01,0.3800316824724823
93,22,0,Email,0.10383987280379445,0.01,0.9901706042334288
97,40,2,Push,0.25447893208888595,0.02,0.5312071895316413
98,28,2,Push,0.1474229709348064,0.02,0.8604684630984689
